Subject,Start Date,All Day Event,Start Time,End Time,Location,Description
Ryan Gosling and Emma Stone in Talks for Damien Chazelle’s Whiplash Follow-Up,4/15/2015,FALSE,8:37 AM,,,Deadline Hollywood Daily
Tom Hanks Producing Wright Brothers Documentary for HBO,4/15/2015,FALSE,8:12 AM,,,Deadline Hollywood Daily
Orphan Black Season One Streaming Free at Amazon,4/15/2015,FALSE,8:10 AM,,,Variety
Netflix Plans Ambitious Our Planet Documentary,4/15/2015,FALSE,8:09 AM,,,Variety
Sesame Street Gets Remodeled,4/14/2015,FALSE,1:36 PM,,,Variety
Netflix Adding Audio Description Tracks for Visually Impaired Viewers,4/14/2015,FALSE,1:34 PM,,,Variety
Dennis Quaid Practices The Art of More,4/14/2015,FALSE,1:33 PM,,,Variety
MTV Resurrects Celebrity Deathmatch,4/14/2015,FALSE,1:31 PM,,,Collider.com
Captain Marvel May Have a Pair of Writers,4/13/2015,FALSE,5:23 PM,,,TheWrap
Michelle MacLaren Departs Wonder Woman,4/13/2015,FALSE,1:29 PM,,,Variety
Veep and Silicon Valley Earn Renewals,4/13/2015,FALSE,1:25 PM,,,Variety
Better Call Saul Is Cable’s No. 1 New Series,4/13/2015,FALSE,1:24 PM,,,Deadline Hollywood Daily
Olivia Munn Joins X-Men: Apocalypse,4/13/2015,FALSE,1:19 PM,,,Variety
Gugu Mbatha-Raw Joins Beauty and the Beast,4/13/2015,FALSE,1:16 PM,,,Variety
Disney’s in for Spielberg’s BFG,4/13/2015,FALSE,1:14 PM,,,Variety
Sarah Paulson Joins American Horror Story: Hotel,4/13/2015,FALSE,1:12 PM,,,Variety
Ian McKellen Joins Beauty and the Beast,4/12/2015,FALSE,1:49 PM,,,Variety
Kurt Russell Joins Deepwater Horizon,4/10/2015,FALSE,1:18 PM,,,Variety
Christopher Markus and Stephen McFeely Reportedly Hired for Avengers: Infinity War,4/10/2015,FALSE,1:17 PM,,,ScreenRant
Sony Rebuilding The Dark Tower,4/10/2015,FALSE,1:15 PM,,,Collider.com
Sofia Boutella Joins Star Trek 3,4/10/2015,FALSE,1:14 PM,,,Variety
The Flash Snags Phil Lord and Chris Miller,4/9/2015,FALSE,5:32 PM,,,Variety
Ryan Gosling Heads for Haunted Mansion,4/9/2015,FALSE,5:02 PM,,,Variety
Brad Bird Is Working on the Incredibles Sequel Script,4/9/2015,FALSE,1:06 PM,,,ScreenRant
ABC Plans Agents of S.H.I.E.L.D. Spinoff,4/9/2015,FALSE,1:05 PM,,,Collider.com
Wheel of Fortune and Jeopardy! Aren’t Going Anywhere,4/9/2015,FALSE,12:45 PM,,,Variety
Baz Luhrmann’s The Get Down Starts Casting,4/9/2015,FALSE,8:30 AM,,,Variety
Vin Diesel and Chris Tucker Join Billy Lynn’s Long Halftime Walk,4/8/2015,FALSE,5:36 PM,,,Variety
Disney Plans Live-Action Pinocchio,4/8/2015,FALSE,3:15 PM,,,Variety
The Gremlins Remake Has a Writer,4/8/2015,FALSE,12:39 PM,,,Deadline Hollywood Daily
It Follows Could Get a Sequel,4/8/2015,FALSE,12:37 PM,,,Entertainment Weekly
Last Man on Earth Earns Second-Season Renewal,4/8/2015,FALSE,12:36 PM,,,Variety
Francis Lawrence to Embark on The Odyssey,4/8/2015,FALSE,12:34 PM,,,Variety
Girl Meets World Returns Next Month,4/8/2015,FALSE,12:33 PM,,,Variety
Need for Speed Sequel in the Works,4/8/2015,FALSE,8:36 AM,,,Variety
Olivia Wilde and Garrett Hedlund Confirmed for Tron Legacy Sequel,4/7/2015,FALSE,11:25 AM,,,Hollywood Reporter
Russo Brothers Confirmed for Avengers: Infinity War,4/7/2015,FALSE,11:24 AM,,,Deadline Hollywood Daily
More Arrested Development in the Works,4/7/2015,FALSE,11:23 AM,,,CinemaBlend.com
Chris Cooper Joins 11/22/63,4/7/2015,FALSE,11:21 AM,,,Deadline Hollywood Daily
Kristen Schaal Joins Michelle Darnell,4/7/2015,FALSE,11:16 AM,,,Variety
Star Wars Series Arriving on Digital HD This Friday,4/7/2015,FALSE,4:16 AM,,,Collider.com
Nina Dobrev Leaves Vampire Diaries,4/7/2015,FALSE,4:13 AM,,,Deadline Hollywood Daily
Shia LaBeouf Has American Honey,4/7/2015,FALSE,4:11 AM,,,Variety
Eliza Dushku Joins Banshee,4/6/2015,FALSE,1:09 PM,,,Deadline Hollywood Daily
David Lynch Departs New Twin Peaks,4/6/2015,FALSE,4:51 AM,,,Variety
Paul Feig Rumored for Play-Doh Movie,4/2/2015,FALSE,6:48 PM,,,Deadline Hollywood Daily
House of Cards Renewed for Season 4,4/2/2015,FALSE,4:32 PM,,,Variety
Full House Sequel in Development at Netflix,4/2/2015,FALSE,1:12 PM,,,TV Line
Jeff Bridges Leads Comancheria,4/2/2015,FALSE,1:11 PM,,,Variety
Disney Plans Live-Action Winnie the Pooh,4/2/2015,FALSE,10:39 AM,,,Deadline Hollywood Daily
Manoel de Oliveira: 1908-2015,4/2/2015,FALSE,9:11 AM,,,Variety
SNL Doc Live from New York! Scheduled for June Release,4/2/2015,FALSE,7:34 AM,,,Variety
General Hospital to Air Live Episodes in May,4/2/2015,FALSE,7:33 AM,,,People Magazine
Will Ferrell and Kristen Wiig Make A Deadly Adoption,4/2/2015,FALSE,4:00 AM,,,Collider.com
Anna Kendrick and Zac Efron Team for Mike and Dave Need Wedding Dates,4/1/2015,FALSE,2:39 PM,,,Variety
Robert Z’Dar: 1950-2015,4/1/2015,FALSE,9:35 AM,,,TIME Magazine
Mark Wahlberg Leads Patriot’s Day,3/31/2015,FALSE,5:31 PM,,,Deadline Hollywood Daily
Bloodline Earns Second-Season Renewal,3/31/2015,FALSE,2:21 PM,,,Variety
Vin Diesel Is Already Talking About Fast & Furious 8,3/31/2015,FALSE,2:20 PM,,,New York Magazine/Vulture
Justin Bieber Roast Draws Huge Ratings for Comedy Central,3/31/2015,FALSE,2:06 PM,,,Variety
The Americans Renewed for Season 4,3/31/2015,FALSE,2:03 PM,,,Variety
Luke Cage Has a Showrunner,3/31/2015,FALSE,2:01 PM,,,Variety
Fox Wants More New Girl,3/31/2015,FALSE,2:01 PM,,,Deadline Hollywood Daily
House of Lies Stays Standing,3/31/2015,FALSE,2:00 PM,,,Variety
Hugh Jackman Is Apostle Paul,3/31/2015,FALSE,1:59 PM,,,Variety
Stephen Dorff Joins Leatherface,3/31/2015,FALSE,1:58 PM,,,Variety
New Vacation Moves Up to Summer,3/30/2015,FALSE,6:20 PM,,,Deadline Hollywood Daily
Pride and Prejudice and Zombies Gets a Release Date,3/30/2015,FALSE,6:19 PM,,,Variety
Colin Trevorrow Opens Book of Henry,3/30/2015,FALSE,3:19 PM,,,Variety
Disney Planning Live-Action Mulan,3/30/2015,FALSE,12:55 PM,,,Variety
NBC Hopes Nobody Beats The Wiz,3/30/2015,FALSE,12:54 PM,,,Variety
Walking Dead Season Finale Scores Huge Ratings,3/30/2015,FALSE,12:09 PM,,,Variety
Trevor Noah Named as John Stewart’s Daily Show Replacement,3/30/2015,FALSE,6:10 AM,,,Variety
Paramount Plans Transformers Sequels and Spinoffs,3/27/2015,FALSE,3:02 PM,,,Collider.com
Masi Oka On Board for Heroes Reborn,3/27/2015,FALSE,3:02 PM,,,Variety
The Walking Dead Spinoff Has a Title,3/27/2015,FALSE,3:01 PM,,,Variety
Vincent D’Onofrio in Talks for Magnificent Seven Remake,3/27/2015,FALSE,11:28 AM,,,Variety
NBC Brings Coach Out of Retirement,3/26/2015,FALSE,5:56 PM,,,Deadline Hollywood Daily
Downton Abbey Ending After Season 6,3/26/2015,FALSE,9:40 AM,,,Deadline Hollywood Daily
Sam Taylor-Johnson Not Returning for Fifty Shades Darker,3/25/2015,FALSE,5:14 PM,,,Variety
Smurfs 3 Has a Release Date,3/25/2015,FALSE,5:13 PM,,,Variety
Sony Takes Over Robotech Film Project,3/25/2015,FALSE,3:47 PM,,,Variety
Steven Spielberg Directing Ready Player One,3/25/2015,FALSE,12:30 PM,,,Variety
New Screenwriter for Friday the 13th,3/25/2015,FALSE,11:33 AM,,,Dread Central
Bruce Campbell Joins Fargo,3/25/2015,FALSE,11:32 AM,,,Collider.com
Idris Elba in Talks for Star Trek 3,3/25/2015,FALSE,9:08 AM,,,Variety
Looking Canceled After Two Seasons,3/25/2015,FALSE,9:07 AM,,,Variety
Bradley Cooper in Talks to Direct A Star Is Born,3/24/2015,FALSE,6:39 PM,,,Variety
Key & Peele Take Substitute Teacher to Paramount,3/24/2015,FALSE,6:36 PM,,,Variety
Fox Confirms X-Files Return,3/24/2015,FALSE,11:34 AM,,,Variety
Vivica A. Fox Confirmed for Independence Day Sequel,3/24/2015,FALSE,11:33 AM,,,Variety
Super Troopers Sequel Wants Your Money,3/24/2015,FALSE,11:32 AM,,,Variety
Chloë Sevigny Joins American Horror Story: Hotel,3/24/2015,FALSE,11:30 AM,,,New York Magazine/Vulture
Showtime Wants Paul Giamatti’s Billions,3/24/2015,FALSE,11:20 AM,,,Variety
Fox Sees Ratings Growth with Last Man on Earth,3/23/2015,FALSE,1:10 PM,,,Variety
Jack Huston Confirmed for The Crow,3/23/2015,FALSE,1:09 PM,,,Variety
Russo Brothers Reportedly Directing Avengers: Infinity War,3/23/2015,FALSE,1:04 PM,,,Collider.com
Neill Blomkamp Talks Alien 5,3/23/2015,FALSE,12:58 PM,,,ScreenRant
Jennifer Lawrence Won’t Return to X-Men After Apocalypse,3/23/2015,FALSE,12:57 PM,,,Collider.com
Leviathan Adds Simon Kinberg and Neill Blomkamp,3/23/2015,FALSE,12:55 PM,,,Deadline Hollywood Daily
Connie Britton Joins American Crime Story,3/23/2015,FALSE,12:53 PM,,,Variety
“Slow TV” Is Coming to the Travel Channel,3/23/2015,FALSE,12:50 PM,,,Deadline Hollywood Daily
Jason Katims Shows Hulu The Way,3/23/2015,FALSE,12:48 PM,,,Variety
Joseph Gordon-Levitt Heads for Fraggle Rock,3/19/2015,FALSE,3:20 PM,,,Variety
Hulu Scores Empire Streaming Rights,3/19/2015,FALSE,3:18 PM,,,Variety
Dwayne Johnson and Kevin Hart’s Central Intelligence Gets a Date,3/19/2015,FALSE,3:16 PM,,,Variety
Paul Feig Talks Peanuts,3/18/2015,FALSE,2:15 PM,,,Collider.com
The Huntsman Has Its Dwarves,3/18/2015,FALSE,2:13 PM,,,Variety
Sleepy Hollow Gets Third-Season Renewal,3/18/2015,FALSE,2:11 PM,,,ScreenRant
Thomas Newman Scoring Bridge of Spies,3/18/2015,FALSE,2:05 PM,,,Collider.com
Bosch Gets Season Two Renewal,3/18/2015,FALSE,1:54 PM,,,Variety
Let the Right One In TV Series in Development,3/18/2015,FALSE,1:52 PM,,,ScreenRant
Sharknado 3 Has a Title and an Airdate,3/18/2015,FALSE,1:51 PM,,,Deadline Hollywood Daily
Jai Courtney Talks Suicide Squad,3/17/2015,FALSE,3:49 PM,,,Variety
Sony Plans Blue Thunder Remake,3/17/2015,FALSE,3:48 PM,,,Collider.com
Anthony Mackie Attached to Jesse Owens Biopic,3/17/2015,FALSE,3:47 PM,,,Variety
Buster Keaton Silent Films to Be Restored,3/17/2015,FALSE,3:46 PM,,,Variety
Trumbo Set for November 6 Release,3/17/2015,FALSE,3:45 PM,,,Variety
Alexandre Desplat to Score Star Wars: Rogue One,3/16/2015,FALSE,1:31 PM,,,Collider.com
"Beauty and the Beast Dated for March 17, 2017",3/16/2015,FALSE,1:29 PM,,,Variety
David Lynch Hints at Twin Peaks Reboot “Complications”,3/16/2015,FALSE,1:27 PM,,,indieWIRE
Robert Kirkman Talks Walking Dead Spinoff,3/16/2015,FALSE,1:25 PM,,,We Got This Covered
Jessica Lange Departing American Horror Story,3/16/2015,FALSE,1:18 PM,,,New York Magazine/Vulture
Bidding War Erupts Over Streaming Seinfeld Rights,3/13/2015,FALSE,3:46 PM,,,Variety
Josh Gad Joins Beauty and the Beast,3/13/2015,FALSE,3:45 PM,,,Variety
Fantastic Four 2 Moves Away from Star Wars: Episode VIII,3/13/2015,FALSE,11:43 AM,,,Collider.com
Martin Scorsese Reportedly Directing Mike Tyson Biopic,3/13/2015,FALSE,11:42 AM,,,ScreenRant
Genndy Tartakovsky No Longer Directing Popeye,3/13/2015,FALSE,11:41 AM,,,Moviefone
Kevin Smith Hints at Mallrats Sequel,3/13/2015,FALSE,11:40 AM,,,We Got This Covered
Star Wars: Episode VIII Scheduled; First Spinoff Titled Rogue One,3/13/2015,FALSE,12:04 AM,,,Variety
Disney Developing Frozen Sequel,3/13/2015,FALSE,12:03 AM,,,Variety
Richard Glatzer: 1952-2015,3/11/2015,FALSE,5:45 PM,,,NPR
Matt Damon to Help Build The Great Wall,3/11/2015,FALSE,5:41 PM,,,Variety
Joe Carnahan Steers DreamWorks’ Motorcade,3/11/2015,FALSE,5:38 PM,,,Deadline Hollywood Daily
Showtime Enters the Streaming Service Fray,3/11/2015,FALSE,9:00 AM,,,New York Magazine/Vulture
Tron Legacy Sequel Reportedly Filming This Fall,3/11/2015,FALSE,8:59 AM,,,Collider.com
Johnny Depp Injured While Filming Pirates 5,3/11/2015,FALSE,8:57 AM,,,Variety
Knights of the Round Table Releases Synopsis and First Set Image,3/11/2015,FALSE,8:55 AM,,,ScreenRant
Simon West Talks The Blob,3/11/2015,FALSE,8:53 AM,,,Den of Geek
Sleepy Hollow Showrunner Exits,3/11/2015,FALSE,8:52 AM,,,TV Line
Peter Berg Plans Rihanna Documentary,3/11/2015,FALSE,8:45 AM,,,Deadline Hollywood Daily
Tim Burton Directing Disney’s Live-Action Dumbo,3/10/2015,FALSE,12:47 PM,,,Wall Street Journal
"Zoolander 2 Scheduled for February 12, 2016",3/10/2015,FALSE,9:42 AM,,,Variety
The Live-Action Akira Is in Limbo,3/10/2015,FALSE,9:41 AM,,,Collider.com
Walking Dead Spinoff Gets Two-Season Pickup,3/10/2015,FALSE,9:40 AM,,,Deadline Hollywood Daily
Texas Chainsaw Massacre Prequel Finds Its Leatherface,3/10/2015,FALSE,9:39 AM,,,TheWrap
The Jinx Murder Investigation Reopened,3/10/2015,FALSE,9:37 AM,,,Los Angeles Times
Comedy Central Picks Up Hannibal Buress Series,3/10/2015,FALSE,9:35 AM,,,Variety
David Hasselhoff Joins Sharknado 3,3/10/2015,FALSE,9:34 AM,,,Variety
Sony Starts Building Its Ghostbusters “Cinematic Universe”,3/9/2015,FALSE,2:41 PM,,,Hollywood Reporter
Don Johnson Go Boom,3/9/2015,FALSE,12:33 PM,,,Variety
Sam Simon: 1955-2015,3/9/2015,FALSE,11:39 AM,,,Variety
HBO Now to Launch Exclusively with Apple Devices,3/9/2015,FALSE,11:38 AM,,,Variety
James Gunn Talks Guardians of the Galaxy 2,3/9/2015,FALSE,11:36 AM,,,Collider.com
Jude Law Could Be The Young Pope,3/9/2015,FALSE,11:34 AM,,,Variety
Albert Maysles: 1926-2015,3/6/2015,FALSE,12:33 PM,,,New York Times
NBC Cancels Allegiance,3/6/2015,FALSE,12:32 PM,,,Variety
The Wolverine 3 Starting Production in Early 2016,3/5/2015,FALSE,1:31 PM,,,We Got This Covered
Samantha Bee Gets Her Own Show,3/5/2015,FALSE,1:29 PM,,,Variety
Expendables Series in the Works,3/5/2015,FALSE,12:50 PM,,,Deadline Hollywood Daily
Allison Janney Checks Into Miss Peregrine’s Home for Peculiar Children,3/5/2015,FALSE,12:49 PM,,,Variety
Empire Ratings Grow for Eighth Straight Week,3/5/2015,FALSE,9:21 AM,,,Variety
Sigourney Weaver Says the New Alien Will “Probably Break a Lot of New Ground”,3/5/2015,FALSE,9:19 AM,,,Variety
AMC and Regal Announce “Ultimate Marvel Movie Marathon”,3/5/2015,FALSE,9:18 AM,,,Collider.com
MGM Revives Mrs. Frisby and the Rats of NIMH,3/5/2015,FALSE,9:14 AM,,,Deadline Hollywood Daily
Dan Stevens and Luke Evans Join Beauty and the Beast,3/5/2015,FALSE,9:12 AM,,,ScreenRant
Diablo Cody Rewriting Barbie,3/5/2015,FALSE,9:09 AM,,,Variety
Ridley Scott Producing Flashman Movie,3/5/2015,FALSE,9:06 AM,,,Variety
Cary Fukunaga Talks It,3/4/2015,FALSE,4:14 AM,,,Bloody Disgusting
Steven Spielberg and Tom Hanks’ Cold War Thriller Has a Title,3/4/2015,FALSE,4:13 AM,,,We Got This Covered
Bryan Singer Understands The Moon Is a Harsh Mistress,3/4/2015,FALSE,4:11 AM,,,Collider.com
Steve Martin Takes Billy Lynn’s Long Halftime Walk,3/4/2015,FALSE,4:10 AM,,,Deadline Hollywood Daily
Jessie Usher Scores Independence Day Sequel Lead,3/3/2015,FALSE,4:45 PM,,,Variety
"Fred Savage, Grinder",3/3/2015,FALSE,1:20 PM,,,Deadline Hollywood Daily
Sarah Michelle Gellar Joins Star Wars Rebels,3/3/2015,FALSE,1:19 PM,,,Deadline Hollywood Daily
Man Seeking Woman Renewed,3/3/2015,FALSE,1:17 PM,,,Deadline Hollywood Daily
NBC Plans Comedy-Focused Subscription Service,3/3/2015,FALSE,1:16 PM,,,Variety
Garfunkel and Oates Canceled,3/2/2015,FALSE,7:19 PM,,,Variety
Steven Spielberg Directing Jennifer Lawrence in War Drama,3/2/2015,FALSE,7:17 PM,,,Deadline Hollywood Daily
Netflix Wants Beasts of No Nation,3/2/2015,FALSE,5:28 PM,,,Deadline Hollywood Daily
Joseph Kosinski Kicks Gran Turismo‘s Tires,3/2/2015,FALSE,5:27 PM,,,Variety
"Drew Goddard Reportedly Writing, Directing Next Spider-Man Reboot",3/2/2015,FALSE,2:45 PM,,,Deadline Hollywood Daily
Wilmer Valderrama Joins Minority Report,3/2/2015,FALSE,2:44 PM,,,Variety
Last Man on Earth Off to a Good Start,3/2/2015,FALSE,10:34 AM,,,Variety
Ethan Hawke in Talks for Magnificent Seven,3/2/2015,FALSE,9:35 AM,,,Variety
Maggie Smith Departing Downton Abbey,3/2/2015,FALSE,8:05 AM,,,Variety
Adventure Time Movie in the Works,3/2/2015,FALSE,8:03 AM,,,Deadline Hollywood Daily
Robert Townsend Has Brewster’s Millions,3/2/2015,FALSE,8:02 AM,,,Variety
MacGruber 2 Might Happen After All,3/2/2015,FALSE,8:01 AM,,,TheWrap
Leonard Nimoy: 1931-2015,2/27/2015,FALSE,9:49 AM,,,Variety
Denis Villeneuve in Talks for Blade Runner Sequel,2/26/2015,FALSE,6:11 PM,,,Variety
Neill Blomkamp Talks His Alien Project,2/26/2015,FALSE,3:04 AM,,,Collider.com
Lady Gaga Joins American Horror Story,2/26/2015,FALSE,3:03 AM,,,Variety
New Tomb Raider Picks Up New Writer,2/25/2015,FALSE,1:07 PM,,,Variety
Podcast: Better Call Saul Episode 4 Recap – ‘Hero’ (SPOILERS),2/25/2015,FALSE,10:11 AM,,,Rotten Tomatoes
Inspector Gadget and Danger Mouse Reboots Join Amazon Kids Lineup,2/25/2015,FALSE,9:43 AM,,,Variety
Rob Schrab Directing Lego Movie Sequel,2/24/2015,FALSE,6:54 PM,,,Variety
Schwarzenegger on Board for Terminator: Genisys Sequel,2/24/2015,FALSE,6:52 PM,,,ScreenRant
Ben Hardy Joins X-Men: Apocalypse,2/24/2015,FALSE,6:51 PM,,,Variety
Jessica Chastain Joins The Huntsman,2/24/2015,FALSE,6:49 PM,,,Variety
The Voice Draws Solid Ratings in Return,2/24/2015,FALSE,11:41 AM,,,Variety
Netflix Nabs Pee-Wee’s Big Holiday Movie,2/24/2015,FALSE,4:01 AM,,,Variety
Jane Curtin and Rob Riggle Have 48 Hours Til Monday,2/24/2015,FALSE,4:00 AM,,,Variety
Oscar Ratings Hit Four-Year Low,2/23/2015,FALSE,8:25 AM,,,Variety
Nicolas Cage Is Snowden,2/23/2015,FALSE,5:10 AM,,,Variety
Two and a Half Men Goes Out on Top,2/20/2015,FALSE,9:05 AM,,,Variety
Sesame Street Expertly (And Sweetly) Spoofs Birdman,2/20/2015,FALSE,9:03 AM,,,Slate
Harris Wittels: 1984-2015,2/19/2015,FALSE,6:22 PM,,,Variety
E.L. James Reportedly Plans on Writing the Screenplay for the Fifty Shades of Grey Sequel,2/19/2015,FALSE,1:56 PM,,,Variety
Terminator: Genisys Is Getting an IMAX 3D Release,2/19/2015,FALSE,8:50 AM,,,Variety
Hulu Picks Up CSI Streaming Rights,2/19/2015,FALSE,7:12 AM,,,Variety
Aliens Revived with Neill Blomkamp at the Helm,2/18/2015,FALSE,5:20 PM,,,Variety
New Line Developing New Shaft Movie,2/18/2015,FALSE,5:19 PM,,,Variety
Daredevil Details Revealed,2/18/2015,FALSE,3:01 PM,,,ScreenRant
J.J. Abrams Re-Ups with Paramount,2/18/2015,FALSE,2:55 PM,,,Variety
Morena Baccarin Joins Deadpool,2/18/2015,FALSE,2:54 PM,,,Variety
Kristen Bell Joins Melissa McCarthy in Michelle Darnell,2/18/2015,FALSE,2:53 PM,,,Variety
Will Smith Scores Bounty,2/18/2015,FALSE,2:51 PM,,,Variety
"Better Call Saul Podcast: Recaps of Episodes 1 and 2, ‘Uno’ and ‘Mijo’",2/18/2015,FALSE,10:32 AM,,,Rotten Tomatoes
Mozart in the Jungle Renewed for Season Two,2/18/2015,FALSE,6:31 AM,,,Variety
Kodi Smit-McPhee Joins X-Men: Apocalypse,2/18/2015,FALSE,3:25 AM,,,Variety
"Pirates of the Caribbean 5 Starts Production, Releases Synopsis",2/18/2015,FALSE,3:24 AM,,,Variety
The Bachelor Wins Monday Night,2/17/2015,FALSE,12:39 PM,,,Variety
Michelle Williams Reuniting with Kelly Reichardt for Untitled Drama,2/17/2015,FALSE,12:35 PM,,,Variety
HBO Renews Last Week Tonight Through 2017,2/17/2015,FALSE,12:34 PM,,,Variety
"Robert Downey, Jr. Talks Captain America: Civil War",2/16/2015,FALSE,8:57 AM,,,Collider.com
SNL 40 Celebration Dominates Sunday Ratings,2/16/2015,FALSE,8:55 AM,,,Variety
Gina Carano Joins Deadpool,2/13/2015,FALSE,5:41 PM,,,Variety
Assassin’s Creed Starts Early Production,2/13/2015,FALSE,9:01 AM,,,ScreenRant
Mission: Impossible 5 Schedules IMAX Release,2/13/2015,FALSE,7:48 AM,,,Variety
Ryan Reynolds Posts First Behind-the-Scenes Deadpool Photo,2/12/2015,FALSE,1:35 PM,,,Collider.com
James Franco Joins 11/22/63,2/12/2015,FALSE,12:58 PM,,,Variety
Krofft Brothers Taking New Sigmund and the Sea Monsters to Amazon,2/12/2015,FALSE,12:57 PM,,,Los Angeles Times
NBC Launches Free SNL App for Show’s 40th Anniversary,2/12/2015,FALSE,9:44 AM,,,Variety
Jon Turteltaub Directing Rush Hour TV Pilot,2/11/2015,FALSE,12:45 PM,,,Deadline Hollywood Daily
Tony Hale Joins Alvin and the Chipmunks: The Road Chip,2/11/2015,FALSE,12:44 PM,,,Variety
Jon Stewart Announces Daily Show Retirement,2/10/2015,FALSE,4:23 PM,,,Variety
Ken Jeong Is ABC’s Dr. Ken,2/10/2015,FALSE,3:18 PM,,,Variety
Marvel Movies Bumped to Accomodate New Spider-Man,2/10/2015,FALSE,5:47 AM,,,Deadline Hollywood Daily
Spider-Man Joins the Marvel Cinematic Universe,2/10/2015,FALSE,5:46 AM,,,Variety
Saw Writers Hired for New Halloween Movie,2/10/2015,FALSE,5:44 AM,,,Collider.com
Zoolander 2 to Film This Spring,2/9/2015,FALSE,1:10 PM,,,ScreenRant
Bradley Cooper Adopting Orphan X,2/9/2015,FALSE,1:08 PM,,,Variety
"Grammy Ratings Drop, But Still Dwarf Competition",2/9/2015,FALSE,9:18 AM,,,Variety
Jennifer Lawrence and Chris Pratt Are Sci-Fi Passengers,2/7/2015,FALSE,6:42 AM,,,Variety
The Legend of Zelda Is Coming to Netflix,2/7/2015,FALSE,6:40 AM,,,Variety
Samuel L. Jackson Joins Miss Peregrine’s Home for Peculiar Children,2/7/2015,FALSE,6:38 AM,,,Variety
ABC Revives BattleBots,2/7/2015,FALSE,6:37 AM,,,Variety
Stewart Stern: 1922-2015,2/7/2015,FALSE,6:35 AM,,,Variety
Lizabeth Scott: 1922-2015,2/7/2015,FALSE,6:33 AM,,,New York Times
Rosie O’Donnell Departing The View Again,2/7/2015,FALSE,6:32 AM,,,Variety
Seth Rogen and Zac Efron Reuniting for Neighbors 2,2/6/2015,FALSE,12:41 PM,,,Variety
F. Scott Frazier Rewriting Asteroids,2/5/2015,FALSE,6:03 PM,,,Hollywood Reporter
Sony Chief Amy Pascal’s Exit Casts Doubt On Studio Franchises,2/5/2015,FALSE,3:29 PM,,,Variety
NBC Renews Four Dramas,2/5/2015,FALSE,3:28 PM,,,Deadline Hollywood Daily
Shout! Factory Launches Free Streaming Service,2/5/2015,FALSE,3:26 PM,,,Collider.com
Luke Mitchell Joins Agents of S.H.I.E.L.D.,2/5/2015,FALSE,3:25 PM,,,Deadline Hollywood Daily
"Damon Wayans, Jr. Departs New Girl",2/5/2015,FALSE,3:23 PM,,,Deadline Hollywood Daily
The Asylum Inks 12-Movie Deal with Cinedigm,2/5/2015,FALSE,3:22 PM,,,Variety
Baz Luhrmann Netflix Show The Get Down Ordered to Series,2/5/2015,FALSE,3:21 PM,,,ScreenRant
Live-Action Astro Boy Movie in Development,2/4/2015,FALSE,12:43 PM,,,Hollywood Reporter
Peter Dinklage Joins Melissa McCarthy in Michelle Darnell,2/4/2015,FALSE,12:41 PM,,,Variety
Gil Kenan Talks Poltergeist,2/4/2015,FALSE,9:13 AM,,,USA Today
Stargate Remake Adds Writers,2/4/2015,FALSE,9:12 AM,,,Hollywood Reporter
